"GEO_ID","NAME","B01003_001E","B01003_001M",
"8600000US00740","ZCTA5 00740","1503","294",
"8600000US00741","ZCTA5 00741","5042","720",
"8600000US00745","ZCTA5 00745","53395","240",
"8600000US00751","ZCTA5 00751","22110","840",
"8600000US00754","ZCTA5 00754","39218","47",
"8600000US00757","ZCTA5 00757","22732","*****",
"8600000US00765","ZCTA5 00765","8801","152",
"8600000US00766","ZCTA5 00766","24489","129",
"8600000US00767","ZCTA5 00767","35734","66",
"8600000US00769","ZCTA5 00769","39630","296",
"8600000US00771","ZCTA5 00771","38132","261",
"8600000US00772","ZCTA5 00772","21096","650",
"8600000US00773","ZCTA5 00773","19237","*****",
"8600000US00775","ZCTA5 00775","1493","217",
"8600000US00777","ZCTA5 00777","40398","281",
"8600000US00778","ZCTA5 00778","46990","*****",
"8600000US00780","ZCTA5 00780","11597","1188",
"8600000US00782","ZCTA5 00782","18544","441",
"8600000US00783","ZCTA5 00783","34702","364",
"8600000US00784","ZCTA5 00784","41993","320",
"8600000US00786","ZCTA5 00786","287","167",
"8600000US00791","ZCTA5 00791","50515","728",
"8600000US00794","ZCTA5 00794","29635","99",
"8600000US00795","ZCTA5 00795","45852","578",
"8600000US00901","ZCTA5 00901","6541","524",
"8600000US00906","ZCTA5 00906","76","52",
"8600000US00907","ZCTA5 00907","17472","1081",
"8600000US00909","ZCTA5 00909","5563","593",
"8600000US00911","ZCTA5 00911","7227","634",
"8600000US00912","ZCTA5 00912","5758","538",
"8600000US00913","ZCTA5 00913","8333","914",
"8600000US00915","ZCTA5 00915","28173","1476",
"8600000US00917","ZCTA5 00917","19005","1099",
"8600000US00918","ZCTA5 00918","16400","1236",
"8600000US00920","ZCTA5 00920","17576","1000",
"8600000US00921","ZCTA5 00921","36104","1667",
"8600000US00923","ZCTA5 00923","25745","1445",
"8600000US00924","ZCTA5 00924","54062","1874",
"8600000US00925","ZCTA5 00925","6924","896",
"8600000US00926","ZCTA5 00926","101337","2494",
"8600000US00927","ZCTA5 00927","14229","1155",
"8600000US00934","ZCTA5 00934","67","58",
"8600000US00936","ZCTA5 00936","893","388",
"8600000US00949","ZCTA5 00949","77458","1049",
"8600000US00950","ZCTA5 00950","0","13",
"8600000US00951","ZCTA5 00951","8","12",
"8600000US00952","ZCTA5 00952","9078","981",
"8600000US00953","ZCTA5 00953","72712","767",
"8600000US00956","ZCTA5 00956","71602","1739",
"8600000US00957","ZCTA5 00957","42155","1619",
"8600000US00959","ZCTA5 00959","48349","1633",
"8600000US00960","ZCTA5 00960","2429","347",
"8600000US00961","ZCTA5 00961","30655","1213",
"8600000US00962","ZCTA5 00962","20509","624",
"8600000US00965","ZCTA5 00965","7543","800",
"8600000US00966","ZCTA5 00966","15981","1153",
"8600000US00968","ZCTA5 00968","3293","367",
"8600000US00969","ZCTA5 00969","43372","1734",
"8600000US00971","ZCTA5 00971","28550","1475",
"8600000US00976","ZCTA5 00976","61084","1393",
"8600000US00979","ZCTA5 00979","15019","1051",
"8600000US00982","ZCTA5 00982","14874","1009",
"8600000US00983","ZCTA5 00983","38533","1890",
"8600000US00985","ZCTA5 00985","33320","1431",
"8600000US00987","ZCTA5 00987","58705","2031",
"8600000US01001","ZCTA5 01001","17423","582",
"8600000US01002","ZCTA5 01002","29970","541",
"8600000US01003","ZCTA5 01003","11296","508",
"8600000US01005","ZCTA5 01005","5228","185",
"8600000US01007","ZCTA5 01007","14888","24",
"8600000US01008","ZCTA5 01008","1194","118",
"8600000US01009","ZCTA5 01009","237","120",
"8600000US01010","ZCTA5 01010","3718","30",
"8600000US01011","ZCTA5 01011","1523","180",
"8600000US01012","ZCTA5 01012","528","98",
"8600000US01013","ZCTA5 01013","22943","831",
"8600000US01020","ZCTA5 01020","30629","907",
"8600000US01022","ZCTA5 01022","2528","457",
"8600000US01026","ZCTA5 01026","1018","110",
"8600000US01027","ZCTA5 01027","17872","108",
"8600000US01028","ZCTA5 01028","16063","26",
"8600000US01029","ZCTA5 01029","760","164",
"8600000US01030","ZCTA5 01030","11278","579",
"8600000US01031","ZCTA5 01031","1192","200",
"8600000US01032","ZCTA5 01032","590","132",
"8600000US01033","ZCTA5 01033","6310","28",
"8600000US01034","ZCTA5 01034","2323","190",
"8600000US01035","ZCTA5 01035","5338","19",
"8600000US01036","ZCTA5 01036","5190","24",
"8600000US01037","ZCTA5 01037","755","157",
"8600000US01038","ZCTA5 01038","2853","119",
"8600000US01039","ZCTA5 01039","1194","178",
"8600000US01040","ZCTA5 01040","40280","40",
"8600000US01050","ZCTA5 01050","2343","210",
"8600000US01053","ZCTA5 01053","1697","272",
"8600000US01054","ZCTA5 01054","1972","131",
"8600000US01056","ZCTA5 01056","21352","41",
"8600000US01057","ZCTA5 01057","8773","133",
"8600000US01060","ZCTA5 01060","15407","571",
"8600000US01062","ZCTA5 01062","10867","553",
"8600000US01063","ZCTA5 01063","563","153",
"8600000US01066","ZCTA5 01066","12","18",
"8600000US01068","ZCTA5 01068","1825","96",
"8600000US01069","ZCTA5 01069","8753","380",
"8600000US01070","ZCTA5 01070","562","70",
"8600000US01071","ZCTA5 01071","1271","150",
"8600000US01072","ZCTA5 01072","1542","142",
"8600000US01073","ZCTA5 01073","6081","21",
"8600000US01074","ZCTA5 01074","228","179",
"8600000US01075","ZCTA5 01075","17770","33",
"8600000US01077","ZCTA5 01077","9650","48",
"8600000US01079","ZCTA5 01079","811","262",
"8600000US01080","ZCTA5 01080","2452","334",
"8600000US01081","ZCTA5 01081","1823","235",
"8600000US01082","ZCTA5 01082","10612","154",
"8600000US01083","ZCTA5 01083","3148","558",
"8600000US01084","ZCTA5 01084","154","47",
"8600000US01085","ZCTA5 01085","41479","200",
"8600000US01086","ZCTA5 01086","690","183",
"8600000US01088","ZCTA5 01088","433","119",
"8600000US01089","ZCTA5 01089","28575","27",
"8600000US01092","ZCTA5 01092","1191","462",
"8600000US01093","ZCTA5 01093","289","92",
"8600000US01094","ZCTA5 01094","347","95",
"8600000US01095","ZCTA5 01095","14569","46",
"8600000US01096","ZCTA5 01096","2564","254",
"8600000US01097","ZCTA5 01097","78","78",
"8600000US01098","ZCTA5 01098","1117","115",
"8600000US01103","ZCTA5 01103","2430","312",
"8600000US01104","ZCTA5 01104","23183","872",
"8600000US01105","ZCTA5 01105","11576","814",
"8600000US01106","ZCTA5 01106","15983","86",
"8600000US01107","ZCTA5 01107","11474","753",
"8600000US01108","ZCTA5 01108","28449","1197",
"8600000US01109","ZCTA5 01109","30139","1143",
"8600000US01118","ZCTA5 01118","14293","830",
"8600000US01119","ZCTA5 01119","13091","790",
"8600000US01128","ZCTA5 01128","2695","307",
"8600000US01129","ZCTA5 01129","7220","476",
"8600000US01151","ZCTA5 01151","9295","735",
"8600000US01199","ZCTA5 01199","0","12",
"8600000US01201","ZCTA5 01201","45001","249",
"8600000US01220","ZCTA5 01220","8266","32",
"8600000US01222","ZCTA5 01222","829","220",
"8600000US01223","ZCTA5 01223","2247","176",
"8600000US01224","ZCTA5 01224","176","88",
"8600000US01225","ZCTA5 01225","3192","21",
"8600000US01226","ZCTA5 01226","6885","98",
"8600000US01229","ZCTA5 01229","102","69",
"8600000US01230","ZCTA5 01230","8195","361",
"8600000US01235","ZCTA5 01235","2666","220",
"8600000US01236","ZCTA5 01236","1422","325",
"8600000US01237","ZCTA5 01237","2755","259",
"8600000US01238","ZCTA5 01238","5950","350",
"8600000US01240","ZCTA5 01240","4592","231",
"8600000US01242","ZCTA5 01242","429","229",
"8600000US01243","ZCTA5 01243","381","97",
"8600000US01244","ZCTA5 01244","82","46",
"8600000US01245","ZCTA5 01245","870","112",
"8600000US01247","ZCTA5 01247","15725","129",
"8600000US01253","ZCTA5 01253","734","136",
"8600000US01254","ZCTA5 01254","985","109",
"8600000US01255","ZCTA5 01255","869","97",
"8600000US01256","ZCTA5 01256","764","80",
"8600000US01257","ZCTA5 01257","2164","234",
"8600000US01258","ZCTA5 01258","359","84",
"8600000US01259","ZCTA5 01259","556","88",
"8600000US01260","ZCTA5 01260","545","364",
"8600000US01262","ZCTA5 01262","1196","227",
"8600000US01264","ZCTA5 01264","161","49",
"8600000US01266","ZCTA5 01266","1380","166",
"8600000US01267","ZCTA5 01267","7846","67",
"8600000US01270","ZCTA5 01270","814","98",
"8600000US01301","ZCTA5 01301","17730","52",
"8600000US01330","ZCTA5 01330","1468","156",
"8600000US01331","ZCTA5 01331","13205","134",
"8600000US01337","ZCTA5 01337","2598","172",
"8600000US01338","ZCTA5 01338","138","59",
"8600000US01339","ZCTA5 01339","1461","135",
"8600000US01340","ZCTA5 01340","1689","168",
"8600000US01341","ZCTA5 01341","1716","188",
"8600000US01342","ZCTA5 01342","1768","312",
"8600000US01343","ZCTA5 01343","46","23",
"8600000US01344","ZCTA5 01344","1582","142",
"8600000US01346","ZCTA5 01346","465","80",
"8600000US01347","ZCTA5 01347","133","62",
"8600000US01349","ZCTA5 01349","1106","277",
"8600000US01350","ZCTA5 01350","95","28",
"8600000US01351","ZCTA5 01351","2312","289",
"8600000US01354","ZCTA5 01354","1656","236",
"8600000US01355","ZCTA5 01355","915","88",
"8600000US01360","ZCTA5 01360","3006","18",
"8600000US01364","ZCTA5 01364","7832","46",
"8600000US01366","ZCTA5 01366","1202","148",
"8600000US01367","ZCTA5 01367","686","129",
"8600000US01368","ZCTA5 01368","1363","185",
"8600000US01370","ZCTA5 01370","3879","229",
"8600000US01373","ZCTA5 01373","4184","330",
"8600000US01375","ZCTA5 01375","3673","16",
"8600000US01376","ZCTA5 01376","5101","275",
"8600000US01378","ZCTA5 01378","734","91",
"8600000US01379","ZCTA5 01379","775","87",
"8600000US01420","ZCTA5 01420","40441","31",
"8600000US01430","ZCTA5 01430","6171","35",
"8600000US01431","ZCTA5 01431","3196","17",
"8600000US01432","ZCTA5 01432","7594","403",
"8600000US01434","ZCTA5 01434","1716","461",
"8600000US01436","ZCTA5 01436","3823","474",
"8600000US01438","ZCTA5 01438","635","328",
"8600000US01440","ZCTA5 01440","20334","68",
"8600000US01450","ZCTA5 01450","11182","21",
"8600000US01451","ZCTA5 01451","4629","269",
"8600000US01452","ZCTA5 01452","4537","36",
"8600000US01453","ZCTA5 01453","41336","60",
"8600000US01460","ZCTA5 01460","9538","26",
"8600000US01462","ZCTA5 01462","11087","53",
"8600000US01463","ZCTA5 01463","12031","20",
"8600000US01464","ZCTA5 01464","7433","17",
"8600000US01467","ZCTA5 01467","560","228",
"8600000US01468","ZCTA5 01468","3704","502",
"8600000US01469","ZCTA5 01469","7430","292",
"8600000US01473","ZCTA5 01473","7480","16",
"8600000US01474","ZCTA5 01474","1939","292",
"8600000US01475","ZCTA5 01475","10613","26",
"8600000US01501","ZCTA5 01501","16239","70",
"8600000US01503","ZCTA5 01503","3061","23",
"8600000US01504","ZCTA5 01504","9068","21",
"8600000US01505","ZCTA5 01505","4480","17",
"8600000US01506","ZCTA5 01506","3386","17",
"8600000US01507","ZCTA5 01507","13292","32",
"8600000US01510","ZCTA5 01510","13759","61",
"8600000US01515","ZCTA5 01515","2259","181",
"8600000US01516","ZCTA5 01516","8689","40",
"8600000US01518","ZCTA5 01518","3009","511",
"8600000US01519","ZCTA5 01519","6548","501",
"8600000US01520","ZCTA5 01520","14880","377",
"8600000US01521","ZCTA5 01521","2374","206",
"8600000US01522","ZCTA5 01522","3380","368",
"8600000US01523","ZCTA5 01523","7811","237",
"8600000US01524","ZCTA5 01524","6649","408",
"8600000US01525","ZCTA5 01525","128","88",
"8600000US01527","ZCTA5 01527","13431","20",
"8600000US01529","ZCTA5 01529","3218","20",
"8600000US01531","ZCTA5 01531","1106","136",
"8600000US01532","ZCTA5 01532","14846","31",
"8600000US01534","ZCTA5 01534","6406","474",
"8600000US01535","ZCTA5 01535","4761","18",
"8600000US01536","ZCTA5 01536","7557","461",
"8600000US01537","ZCTA5 01537","2671","563",
"8600000US01540","ZCTA5 01540","10921","542",
"8600000US01541","ZCTA5 01541","3451","26",
"8600000US01542","ZCTA5 01542","2366","403",
"8600000US01543","ZCTA5 01543","8402","18",
"8600000US01545","ZCTA5 01545","36103","228",
"8600000US01550","ZCTA5 01550","16824","26",
"8600000US01560","ZCTA5 01560","4504","260",
"8600000US01561","ZCTA5 01561","249","233",
"8600000US01562","ZCTA5 01562","11801","22",
"8600000US01564","ZCTA5 01564","7954","36",
"8600000US01566","ZCTA5 01566","6442","511",
"8600000US01568","ZCTA5 01568","7532","126",
"8600000US01569","ZCTA5 01569","13881","125",
"8600000US01570","ZCTA5 01570","16838","25",
"8600000US01571","ZCTA5 01571","11608","19",
"8600000US01581","ZCTA5 01581","18706","44",
"8600000US01583","ZCTA5 01583","7602","108",
"8600000US01585","ZCTA5 01585","4606","382",
"8600000US01588","ZCTA5 01588","9731","492",
"8600000US01590","ZCTA5 01590","9184","50",
"8600000US01602","ZCTA5 01602","23812","1028",
"8600000US01603","ZCTA5 01603","20505","1103",
"8600000US01604","ZCTA5 01604","35866","1476",
"8600000US01605","ZCTA5 01605","28696","1223",
"8600000US01606","ZCTA5 01606","19258","1098",
"8600000US01607","ZCTA5 01607","8636","823",
"8600000US01608","ZCTA5 01608","3511","613",
"8600000US01609","ZCTA5 01609","19982","992",
"8600000US01610","ZCTA5 01610","23919","1333",
"8600000US01611","ZCTA5 01611","2466","317",
"8600000US01612","ZCTA5 01612","4889","63",
"8600000US01701","ZCTA5 01701","32061","695",
"8600000US01702","ZCTA5 01702","38781","695",
"8600000US01718","ZCTA5 01718","526","177",
"8600000US01719","ZCTA5 01719","5287","31",
"8600000US01720","ZCTA5 01720","22638","186",
"8600000US01721","ZCTA5 01721","17420","62",
"8600000US01730","ZCTA5 01730","14018","111",
"8600000US01731","ZCTA5 01731","1957","162",
"8600000US01740","ZCTA5 01740","5113","35",
"8600000US01741","ZCTA5 01741","5125","21",
"8600000US01742","ZCTA5 01742","19448","50",
"8600000US01745","ZCTA5 01745","482","236",
"8600000US01746","ZCTA5 01746","14324","36",
"8600000US01747","ZCTA5 01747","5942","19",
"8600000US01748","ZCTA5 01748","16257","25",
"8600000US01749","ZCTA5 01749","19680","45",
"8600000US01752","ZCTA5 01752","39545","38",
"8600000US01754","ZCTA5 01754","10526","23",
"8600000US01756","ZCTA5 01756","5963","25",
"8600000US01757","ZCTA5 01757","28600","131",
"8600000US01760","ZCTA5 01760","35133","83",
"8600000US01770","ZCTA5 01770","4255","20",
"8600000US01772","ZCTA5 01772","9486","238",
"8600000US01773","ZCTA5 01773","4793","140",
"8600000US01775","ZCTA5 01775","7027","21",
"8600000US01776","ZCTA5 01776","18594","35",
"8600000US01778","ZCTA5 01778","13697","66",
"8600000US01801","ZCTA5 01801","39775","253",
"8600000US01803","ZCTA5 01803","25698","36",
"8600000US01810","ZCTA5 01810","34963","24",
"8600000US01821","ZCTA5 01821","31780","580",
"8600000US01824","ZCTA5 01824","25803","440",
"8600000US01826","ZCTA5 01826","30855","113",
"8600000US01827","ZCTA5 01827","3310","20",
"8600000US01830","ZCTA5 01830","25882","829",
"8600000US01832","ZCTA5 01832","23305","803",
"8600000US01833","ZCTA5 01833","8514","21",
"8600000US01834","ZCTA5 01834","6681","21",
"8600000US01835","ZCTA5 01835","13153","632",
"8600000US01840","ZCTA5 01840","5524","491",
"8600000US01841","ZCTA5 01841","47836","927",
"8600000US01843","ZCTA5 01843","25963","1013",
"8600000US01844","ZCTA5 01844","49057","37",
"8600000US01845","ZCTA5 01845","29705","29",
"8600000US01850","ZCTA5 01850","16394","968",
"8600000US01851","ZCTA5 01851","30026","910",
"8600000US01852","ZCTA5 01852","34332","1003",
"8600000US01854","ZCTA5 01854","29204","900",
"8600000US01860","ZCTA5 01860","6695","17",
"8600000US01862","ZCTA5 01862","11134","689",
"8600000US01863","ZCTA5 01863","9103","435",
"8600000US01864","ZCTA5 01864","15476","23",
"8600000US01867","ZCTA5 01867","24935","255",
"8600000US01876","ZCTA5 01876","29692","547",
"8600000US01879","ZCTA5 01879","12133","42",
"8600000US01880","ZCTA5 01880","26062","141",
"8600000US01886","ZCTA5 01886","23850","26",
"8600000US01887","ZCTA5 01887","23310","38",
"8600000US01890","ZCTA5 01890","22491","35",
"8600000US01901","ZCTA5 01901","1637","429",
"8600000US01902","ZCTA5 01902","47081","1356",
"8600000US01904","ZCTA5 01904","17103","1066",
"8600000US01905","ZCTA5 01905","26209","875",
"8600000US01906","ZCTA5 01906","27773","39",
"8600000US01907","ZCTA5 01907","14418","104",
"8600000US01908","ZCTA5 01908","3471","17",
"8600000US01913","ZCTA5 01913","17082","30",
"8600000US01915","ZCTA5 01915","40967","23",
"8600000US01921","ZCTA5 01921","8198","20",
"8600000US01922","ZCTA5 01922","2829","388",
"8600000US01923","ZCTA5 01923","27419","55",
"8600000US01929","ZCTA5 01929","3632","17",
"8600000US01930","ZCTA5 01930","29546","27",
"8600000US01937","ZCTA5 01937","139","27",
"8600000US01938","ZCTA5 01938","13682","27",
"8600000US01940","ZCTA5 01940","13143","209",
"8600000US01944","ZCTA5 01944","5321","15",
"8600000US01945","ZCTA5 01945","20363","44",
"8600000US01949","ZCTA5 01949","9514","21",
"8600000US01950","ZCTA5 01950","17837","26",
"8600000US01951","ZCTA5 01951","4076","390",
"8600000US01952","ZCTA5 01952","8899","66",
"8600000US01960","ZCTA5 01960","51948","167",
"8600000US01966","ZCTA5 01966","7167","54",
"8600000US01969","ZCTA5 01969","6145","33",
"8600000US01970","ZCTA5 01970","42650","99",
"8600000US01982","ZCTA5 01982","8136","18",
"8600000US01983","ZCTA5 01983","6434","19",
"8600000US01984","ZCTA5 01984","5135","24",
"8600000US01985","ZCTA5 01985","4484","18",
"8600000US02019","ZCTA5 02019","16833","30",
"8600000US02021","ZCTA5 02021","22562","32",
"8600000US02025","ZCTA5 02025","8316","35",
"8600000US02026","ZCTA5 02026","25272","55",
"8600000US02030","ZCTA5 02030","5864","27",
"8600000US02032","ZCTA5 02032","4070","463",
"8600000US02035","ZCTA5 02035","17348","28",
"8600000US02038","ZCTA5 02038","32873","31",
"8600000US02043","ZCTA5 02043","22901","25",
"8600000US02045","ZCTA5 02045","10437","22",
"8600000US02047","ZCTA5 02047","47","54",
"8600000US02048","ZCTA5 02048","23615","42",
"8600000US02050","ZCTA5 02050","25961","271",
"8600000US02052","ZCTA5 02052","12510","21",
"8600000US02053","ZCTA5 02053","13135","27",
"8600000US02054","ZCTA5 02054","8110","19",
"8600000US02056","ZCTA5 02056","11442","85",
"8600000US02061","ZCTA5 02061","10845","23",
"8600000US02062","ZCTA5 02062","29018","35",
"8600000US02066","ZCTA5 02066","17978","266",
"8600000US02067","ZCTA5 02067","18066","113",
"8600000US02071","ZCTA5 02071","1686","464",
"8600000US02072","ZCTA5 02072","28260","33",
"8600000US02081","ZCTA5 02081","19481","628",
"8600000US02090","ZCTA5 02090","15364","23",
"8600000US02093","ZCTA5 02093","11483","26",
"8600000US02108","ZCTA5 02108","4049","526",
"8600000US02109","ZCTA5 02109","4015","565",
"8600000US02110","ZCTA5 02110","2124","314",
"8600000US02111","ZCTA5 02111","7564","758",
"8600000US02113","ZCTA5 02113","7495","448",
"8600000US02114","ZCTA5 02114","13001","605",
"8600000US02115","ZCTA5 02115","28976","850",
"8600000US02116","ZCTA5 02116","23004","884",
"8600000US02118","ZCTA5 02118","27664","1074",
"8600000US02119","ZCTA5 02119","26833","1187",
"8600000US02120","ZCTA5 02120","15322","1111",
"8600000US02121","ZCTA5 02121","28029","1374",
"8600000US02122","ZCTA5 02122","24624","1243",
"8600000US02124","ZCTA5 02124","52986","1810",
"8600000US02125","ZCTA5 02125","36353","1118",
"8600000US02126","ZCTA5 02126","29531","1448",
"8600000US02127","ZCTA5 02127","36311","1200",
"8600000US02128","ZCTA5 02128","46208","1343",
"8600000US02129","ZCTA5 02129","18314","766",
"8600000US02130","ZCTA5 02130","39316","1198",
"8600000US02131","ZCTA5 02131","32459","1204",
"8600000US02132","ZCTA5 02132","28292","1087",
"8600000US02134","ZCTA5 02134","17598","935",
"8600000US02135","ZCTA5 02135","40513","1191",
"8600000US02136","ZCTA5 02136","31762","1453",
"8600000US02138","ZCTA5 02138","37067","1081",
"8600000US02139","ZCTA5 02139","36338","943",
"8600000US02140","ZCTA5 02140","19604","763",
"8600000US02141","ZCTA5 02141","13059","605",
"8600000US02142","ZCTA5 02142","2807","383",
"8600000US02143","ZCTA5 02143","26800","1049",
"8600000US02144","ZCTA5 02144","24475","938",
"8600000US02145","ZCTA5 02145","26006","786",
"8600000US02148","ZCTA5 02148","60812","187",
"8600000US02149","ZCTA5 02149","44496","163",
"8600000US02150","ZCTA5 02150","38237","40",
"8600000US02151","ZCTA5 02151","53172","45",
"8600000US02152","ZCTA5 02152","18031","26",
"8600000US02155","ZCTA5 02155","59348","291",
"8600000US02163","ZCTA5 02163","2575","417",
"8600000US02169","ZCTA5 02169","55876","905",
"8600000US02170","ZCTA5 02170","19574","1004",
"8600000US02171","ZCTA5 02171","17899","955",
"8600000US02176","ZCTA5 02176","27787","29",
"8600000US02180","ZCTA5 02180","21831","26",
"8600000US02184","ZCTA5 02184","37066","45",
"8600000US02186","ZCTA5 02186","27351","29",
"8600000US02188","ZCTA5 02188","15347","793",
"8600000US02189","ZCTA5 02189","15076","774",
"8600000US02190","ZCTA5 02190","16886","764",
"8600000US02191","ZCTA5 02191","8292","417",
"8600000US02199","ZCTA5 02199","1260","280",
"8600000US02203","ZCTA5 02203","0","12",
"8600000US02210","ZCTA5 02210","2461","290",
"8600000US02215","ZCTA5 02215","24698","1014",
"8600000US02301","ZCTA5 02301","60659","1000",
"8600000US02302","ZCTA5 02302","34154","1001",
"8600000US02322","ZCTA5 02322","4476","22",
"8600000US02324","ZCTA5 02324","27381","42",
"8600000US02330","ZCTA5 02330","11557","23",
"8600000US02332","ZCTA5 02332","15444","23",
"8600000US02333","ZCTA5 02333","14222","21",
"8600000US02338","ZCTA5 02338","7753","19",
"8600000US02339","ZCTA5 02339","14332","29",
"8600000US02341","ZCTA5 02341","10477","20",
"8600000US02343","ZCTA5 02343","10654","507",
"8600000US02346","ZCTA5 02346","24005","47",
"8600000US02347","ZCTA5 02347","11230","49",
"8600000US02351","ZCTA5 02351","16196","37",
"8600000US02356","ZCTA5 02356","12498","425",
"8600000US02357","ZCTA5 02357","1234","299",
"8600000US02359","ZCTA5 02359","18166","31",
"8600000US02360","ZCTA5 02360","58024","106",
"8600000US02364","ZCTA5 02364","13106","26",
"8600000US02366","ZCTA5 02366","192","91",
"8600000US02367","ZCTA5 02367","2913","19",
"8600000US02368","ZCTA5 02368","33880","504",
"8600000US02370","ZCTA5 02370","17725","23",
"8600000US02375","ZCTA5 02375","10038","440",
"8600000US02379","ZCTA5 02379","7044","31",
"8600000US02382","ZCTA5 02382","14767","20",
"8600000US02420","ZCTA5 02420","14325","476",
"8600000US02421","ZCTA5 02421","18611","475",
"8600000US02445","ZCTA5 02445","21029","712",
"8600000US02446","ZCTA5 02446","29589","813",
"8600000US02451","ZCTA5 02451","18130","765",
"8600000US02452","ZCTA5 02452","15295","803",
"8600000US02453","ZCTA5 02453","29256","828",
"8600000US02457","ZCTA5 02457","1622","159",
"8600000US02458","ZCTA5 02458","12868","607",
"8600000US02459","ZCTA5 02459","19020","823",
"8600000US02460","ZCTA5 02460","10125","607",
"8600000US02461","ZCTA5 02461","7267","552",
"8600000US02462","ZCTA5 02462","1419","218",
"8600000US02464","ZCTA5 02464","3136","346",
"8600000US02465","ZCTA5 02465","11875","613",
"8600000US02466","ZCTA5 02466","8573","559",
"8600000US02467","ZCTA5 02467","22048","1023",
"8600000US02468","ZCTA5 02468","5485","330",
"8600000US02472","ZCTA5 02472","33874","48",
"8600000US02474","ZCTA5 02474","27916","528",
"8600000US02476","ZCTA5 02476","16492","533",
"8600000US02478","ZCTA5 02478","25548","31",
"8600000US02481","ZCTA5 02481","16328","375",
"8600000US02482","ZCTA5 02482","10959","383",
"8600000US02492","ZCTA5 02492","20185","410",
"8600000US02493","ZCTA5 02493","11946","21",
"8600000US02494","ZCTA5 02494","9982","398",
"8600000US02532","ZCTA5 02532","12370","893",
"8600000US02534","ZCTA5 02534","952","325",
"8600000US02535","ZCTA5 02535","1812","277",
"8600000US02536","ZCTA5 02536","19366","648",
"8600000US02537","ZCTA5 02537","6249","571",
"8600000US02538","ZCTA5 02538","3228","597",
"8600000US02539","ZCTA5 02539","4247","16",
"8600000US02540","ZCTA5 02540","8635","668",
