"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"8600000US15672","ZCTA5 15672","3624","502",
"8600000US15673","ZCTA5 15673","1419","188",
"8600000US15675","ZCTA5 15675","1264","289",
"8600000US15676","ZCTA5 15676","303","179",
"8600000US15677","ZCTA5 15677","486","133",
"8600000US15678","ZCTA5 15678","304","85",
"8600000US15679","ZCTA5 15679","3256","434",
"8600000US15680","ZCTA5 15680","125","52",
"8600000US15681","ZCTA5 15681","5026","280",
"8600000US15683","ZCTA5 15683","8073","375",
"8600000US15684","ZCTA5 15684","532","197",
"8600000US15686","ZCTA5 15686","888","232",
"8600000US15687","ZCTA5 15687","1148","203",
"8600000US15688","ZCTA5 15688","861","206",
"8600000US15689","ZCTA5 15689","282","154",
"8600000US15690","ZCTA5 15690","8654","221",
"8600000US15691","ZCTA5 15691","93","148",
"8600000US15692","ZCTA5 15692","973","263",
"8600000US15693","ZCTA5 15693","217","243",
"8600000US15695","ZCTA5 15695","216","64",
"8600000US15696","ZCTA5 15696","373","103",
"8600000US15697","ZCTA5 15697","2944","57",
"8600000US15698","ZCTA5 15698","801","230",
"8600000US15701","ZCTA5 15701","35090","464",
"8600000US15710","ZCTA5 15710","336","166",
"8600000US15711","ZCTA5 15711","458","82",
"8600000US15712","ZCTA5 15712","124","48",
"8600000US15713","ZCTA5 15713","172","111",
"8600000US15714","ZCTA5 15714","5162","251",
"8600000US15715","ZCTA5 15715","605","135",
"8600000US15716","ZCTA5 15716","562","243",
"8600000US15717","ZCTA5 15717","10823","541",
"8600000US15721","ZCTA5 15721","216","61",
"8600000US15722","ZCTA5 15722","2316","164",
"8600000US15723","ZCTA5 15723","36","34",
"8600000US15724","ZCTA5 15724","2160","203",
"8600000US15725","ZCTA5 15725","1488","231",
"8600000US15727","ZCTA5 15727","160","42",
"8600000US15728","ZCTA5 15728","3609","328",
"8600000US15729","ZCTA5 15729","1517","214",
"8600000US15730","ZCTA5 15730","58","29",
"8600000US15731","ZCTA5 15731","578","284",
"8600000US15732","ZCTA5 15732","1871","246",
"8600000US15733","ZCTA5 15733","114","41",
"8600000US15734","ZCTA5 15734","251","90",
"8600000US15736","ZCTA5 15736","780","159",
"8600000US15737","ZCTA5 15737","110","53",
"8600000US15738","ZCTA5 15738","197","51",
"8600000US15739","ZCTA5 15739","355","92",
"8600000US15741","ZCTA5 15741","77","32",
"8600000US15742","ZCTA5 15742","978","144",
"8600000US15744","ZCTA5 15744","143","68",
"8600000US15745","ZCTA5 15745","209","66",
"8600000US15746","ZCTA5 15746","106","49",
"8600000US15747","ZCTA5 15747","1844","255",
"8600000US15748","ZCTA5 15748","6800","410",
"8600000US15750","ZCTA5 15750","466","193",
"8600000US15752","ZCTA5 15752","53","28",
"8600000US15753","ZCTA5 15753","523","102",
"8600000US15754","ZCTA5 15754","395","257",
"8600000US15756","ZCTA5 15756","244","93",
"8600000US15757","ZCTA5 15757","1580","102",
"8600000US15759","ZCTA5 15759","2971","275",
"8600000US15760","ZCTA5 15760","87","30",
"8600000US15761","ZCTA5 15761","119","71",
"8600000US15762","ZCTA5 15762","900","110",
"8600000US15764","ZCTA5 15764","185","59",
"8600000US15765","ZCTA5 15765","1842","188",
"8600000US15767","ZCTA5 15767","14560","339",
"8600000US15770","ZCTA5 15770","151","48",
"8600000US15771","ZCTA5 15771","899","181",
"8600000US15772","ZCTA5 15772","1657","216",
"8600000US15773","ZCTA5 15773","492","75",
"8600000US15774","ZCTA5 15774","3007","318",
"8600000US15775","ZCTA5 15775","651","174",
"8600000US15776","ZCTA5 15776","55","23",
"8600000US15777","ZCTA5 15777","131","91",
"8600000US15778","ZCTA5 15778","188","57",
"8600000US15779","ZCTA5 15779","503","251",
"8600000US15780","ZCTA5 15780","167","58",
"8600000US15781","ZCTA5 15781","70","58",
"8600000US15783","ZCTA5 15783","76","29",
"8600000US15784","ZCTA5 15784","69","15",
"8600000US15801","ZCTA5 15801","19302","218",
"8600000US15821","ZCTA5 15821","163","59",
"8600000US15823","ZCTA5 15823","1543","193",
"8600000US15824","ZCTA5 15824","5174","205",
"8600000US15825","ZCTA5 15825","9334","225",
"8600000US15827","ZCTA5 15827","244","137",
"8600000US15828","ZCTA5 15828","276","64",
"8600000US15829","ZCTA5 15829","1259","217",
"8600000US15832","ZCTA5 15832","313","55",
"8600000US15834","ZCTA5 15834","4372","72",
"8600000US15840","ZCTA5 15840","2011","151",
"8600000US15841","ZCTA5 15841","399","108",
"8600000US15845","ZCTA5 15845","3150","216",
"8600000US15846","ZCTA5 15846","3658","143",
"8600000US15847","ZCTA5 15847","174","34",
"8600000US15848","ZCTA5 15848","1138","143",
"8600000US15849","ZCTA5 15849","1251","186",
"8600000US15851","ZCTA5 15851","6764","238",
"8600000US15853","ZCTA5 15853","6284","154",
"8600000US15856","ZCTA5 15856","870","93",
"8600000US15857","ZCTA5 15857","13005","113",
"8600000US15860","ZCTA5 15860","1064","110",
"8600000US15861","ZCTA5 15861","121","35",
"8600000US15863","ZCTA5 15863","232","94",
"8600000US15864","ZCTA5 15864","1770","148",
"8600000US15865","ZCTA5 15865","1362","155",
"8600000US15866","ZCTA5 15866","192","40",
"8600000US15868","ZCTA5 15868","1364","149",
"8600000US15870","ZCTA5 15870","1245","128",
"8600000US15901","ZCTA5 15901","3840","373",
"8600000US15902","ZCTA5 15902","11889","467",
"8600000US15904","ZCTA5 15904","15795","420",
"8600000US15905","ZCTA5 15905","20306","471",
"8600000US15906","ZCTA5 15906","11705","481",
"8600000US15909","ZCTA5 15909","5403","304",
"8600000US15920","ZCTA5 15920","941","162",
"8600000US15921","ZCTA5 15921","158","60",
"8600000US15922","ZCTA5 15922","191","59",
"8600000US15923","ZCTA5 15923","1646","187",
"8600000US15924","ZCTA5 15924","1013","136",
"8600000US15925","ZCTA5 15925","155","54",
"8600000US15926","ZCTA5 15926","2519","180",
"8600000US15927","ZCTA5 15927","780","177",
"8600000US15928","ZCTA5 15928","2125","388",
"8600000US15929","ZCTA5 15929","95","49",
"8600000US15930","ZCTA5 15930","114","125",
"8600000US15931","ZCTA5 15931","9060","329",
"8600000US15934","ZCTA5 15934","339","263",
"8600000US15935","ZCTA5 15935","2569","381",
"8600000US15936","ZCTA5 15936","1439","196",
"8600000US15937","ZCTA5 15937","767","288",
"8600000US15938","ZCTA5 15938","2338","153",
"8600000US15940","ZCTA5 15940","3929","191",
"8600000US15942","ZCTA5 15942","2195","254",
"8600000US15943","ZCTA5 15943","3702","176",
"8600000US15944","ZCTA5 15944","3277","271",
"8600000US15945","ZCTA5 15945","157","41",
"8600000US15946","ZCTA5 15946","6938","240",
"8600000US15948","ZCTA5 15948","620","203",
"8600000US15949","ZCTA5 15949","644","138",
"8600000US15951","ZCTA5 15951","691","476",
"8600000US15952","ZCTA5 15952","1193","343",
"8600000US15953","ZCTA5 15953","303","131",
"8600000US15954","ZCTA5 15954","2137","189",
"8600000US15955","ZCTA5 15955","2773","379",
"8600000US15956","ZCTA5 15956","2605","273",
"8600000US15957","ZCTA5 15957","603","132",
"8600000US15958","ZCTA5 15958","2136","225",
"8600000US15960","ZCTA5 15960","585","166",
"8600000US15961","ZCTA5 15961","766","139",
"8600000US15962","ZCTA5 15962","177","56",
"8600000US15963","ZCTA5 15963","10988","487",
"8600000US16001","ZCTA5 16001","39816","514",
"8600000US16002","ZCTA5 16002","15780","534",
"8600000US16020","ZCTA5 16020","1179","120",
"8600000US16022","ZCTA5 16022","366","73",
"8600000US16023","ZCTA5 16023","4285","300",
"8600000US16024","ZCTA5 16024","201","59",
"8600000US16025","ZCTA5 16025","5494","321",
"8600000US16027","ZCTA5 16027","267","72",
"8600000US16028","ZCTA5 16028","2000","202",
"8600000US16029","ZCTA5 16029","688","127",
"8600000US16030","ZCTA5 16030","353","77",
"8600000US16033","ZCTA5 16033","5689","497",
"8600000US16034","ZCTA5 16034","2068","120",
"8600000US16035","ZCTA5 16035","81","41",
"8600000US16036","ZCTA5 16036","223","48",
"8600000US16037","ZCTA5 16037","4538","281",
"8600000US16038","ZCTA5 16038","3796","275",
"8600000US16040","ZCTA5 16040","879","112",
"8600000US16041","ZCTA5 16041","2055","200",
"8600000US16045","ZCTA5 16045","1384","220",
"8600000US16046","ZCTA5 16046","15464","627",
"8600000US16048","ZCTA5 16048","172","46",
"8600000US16049","ZCTA5 16049","3198","280",
"8600000US16050","ZCTA5 16050","1641","142",
"8600000US16051","ZCTA5 16051","3097","246",
"8600000US16052","ZCTA5 16052","2463","255",
"8600000US16053","ZCTA5 16053","4135","333",
"8600000US16054","ZCTA5 16054","371","66",
"8600000US16055","ZCTA5 16055","8368","441",
"8600000US16056","ZCTA5 16056","4609","392",
"8600000US16057","ZCTA5 16057","14386","246",
"8600000US16059","ZCTA5 16059","7775","356",
"8600000US16061","ZCTA5 16061","2458","242",
"8600000US16063","ZCTA5 16063","6712","282",
"8600000US16066","ZCTA5 16066","29420","90",
"8600000US16101","ZCTA5 16101","33709","516",
"8600000US16102","ZCTA5 16102","5708","340",
"8600000US16105","ZCTA5 16105","14976","408",
"8600000US16110","ZCTA5 16110","264","62",
"8600000US16111","ZCTA5 16111","1444","240",
"8600000US16112","ZCTA5 16112","1612","205",
"8600000US16113","ZCTA5 16113","354","73",
"8600000US16114","ZCTA5 16114","578","104",
"8600000US16115","ZCTA5 16115","3276","245",
"8600000US16116","ZCTA5 16116","2840","338",
"8600000US16117","ZCTA5 16117","17210","762",
"8600000US16120","ZCTA5 16120","2088","283",
"8600000US16121","ZCTA5 16121","4808","48",
"8600000US16123","ZCTA5 16123","2178","340",
"8600000US16124","ZCTA5 16124","1989","286",
"8600000US16125","ZCTA5 16125","18163","415",
"8600000US16127","ZCTA5 16127","15862","204",
"8600000US16130","ZCTA5 16130","1902","133",
"8600000US16131","ZCTA5 16131","821","104",
"8600000US16132","ZCTA5 16132","262","145",
"8600000US16133","ZCTA5 16133","1590","122",
"8600000US16134","ZCTA5 16134","3960","316",
"8600000US16136","ZCTA5 16136","708","152",
"8600000US16137","ZCTA5 16137","12889","423",
"8600000US16140","ZCTA5 16140","68","53",
"8600000US16141","ZCTA5 16141","2010","244",
"8600000US16142","ZCTA5 16142","7192","409",
"8600000US16143","ZCTA5 16143","3360","486",
"8600000US16145","ZCTA5 16145","2560","156",
"8600000US16146","ZCTA5 16146","13754","29",
"8600000US16148","ZCTA5 16148","16642","117",
"8600000US16150","ZCTA5 16150","7253","147",
"8600000US16151","ZCTA5 16151","96","41",
"8600000US16153","ZCTA5 16153","2608","192",
"8600000US16154","ZCTA5 16154","2448","236",
"8600000US16155","ZCTA5 16155","87","74",
"8600000US16156","ZCTA5 16156","2864","226",
"8600000US16157","ZCTA5 16157","3287","297",
"8600000US16159","ZCTA5 16159","4578","379",
"8600000US16160","ZCTA5 16160","1036","169",
"8600000US16161","ZCTA5 16161","855","189",
"8600000US16201","ZCTA5 16201","18078","500",
"8600000US16210","ZCTA5 16210","1168","302",
"8600000US16211","ZCTA5 16211","109","37",
"8600000US16212","ZCTA5 16212","291","60",
"8600000US16213","ZCTA5 16213","171","68",
"8600000US16214","ZCTA5 16214","9806","295",
"8600000US16217","ZCTA5 16217","87","31",
"8600000US16218","ZCTA5 16218","1262","327",
"8600000US16222","ZCTA5 16222","2319","265",
"8600000US16223","ZCTA5 16223","171","65",
"8600000US16224","ZCTA5 16224","1365","158",
"8600000US16226","ZCTA5 16226","7896","397",
"8600000US16228","ZCTA5 16228","435","92",
"8600000US16229","ZCTA5 16229","5100","358",
"8600000US16230","ZCTA5 16230","449","74",
"8600000US16232","ZCTA5 16232","4319","234",
"8600000US16233","ZCTA5 16233","1065","238",
"8600000US16235","ZCTA5 16235","1216","128",
"8600000US16236","ZCTA5 16236","426","221",
"8600000US16238","ZCTA5 16238","403","93",
"8600000US16239","ZCTA5 16239","5141","261",
"8600000US16240","ZCTA5 16240","1446","140",
"8600000US16242","ZCTA5 16242","4518","217",
"8600000US16244","ZCTA5 16244","142","52",
"8600000US16245","ZCTA5 16245","196","42",
"8600000US16246","ZCTA5 16246","240","53",
"8600000US16248","ZCTA5 16248","3178","202",
"8600000US16249","ZCTA5 16249","2013","211",
"8600000US16250","ZCTA5 16250","268","102",
"8600000US16253","ZCTA5 16253","83","34",
"8600000US16254","ZCTA5 16254","3443","195",
"8600000US16255","ZCTA5 16255","1692","154",
"8600000US16256","ZCTA5 16256","2195","273",
"8600000US16258","ZCTA5 16258","2048","350",
"8600000US16259","ZCTA5 16259","1871","169",
"8600000US16260","ZCTA5 16260","387","151",
"8600000US16262","ZCTA5 16262","2813","212",
"8600000US16263","ZCTA5 16263","420","163",
"8600000US16301","ZCTA5 16301","16039","349",
"8600000US16311","ZCTA5 16311","613","86",
"8600000US16312","ZCTA5 16312","3","4",
"8600000US16313","ZCTA5 16313","1735","160",
"8600000US16314","ZCTA5 16314","5443","259",
"8600000US16316","ZCTA5 16316","5230","292",
"8600000US16317","ZCTA5 16317","1567","143",
"8600000US16319","ZCTA5 16319","1237","253",
"8600000US16321","ZCTA5 16321","64","32",
"8600000US16322","ZCTA5 16322","149","59",
"8600000US16323","ZCTA5 16323","15872","368",
"8600000US16326","ZCTA5 16326","462","113",
"8600000US16327","ZCTA5 16327","3240","211",
"8600000US16328","ZCTA5 16328","90","37",
"8600000US16329","ZCTA5 16329","548","121",
"8600000US16331","ZCTA5 16331","68","22",
"8600000US16332","ZCTA5 16332","69","60",
"8600000US16333","ZCTA5 16333","260","76",
"8600000US16334","ZCTA5 16334","299","62",
"8600000US16335","ZCTA5 16335","28036","311",
"8600000US16340","ZCTA5 16340","1947","191",
"8600000US16341","ZCTA5 16341","1873","132",
"8600000US16342","ZCTA5 16342","2334","288",
"8600000US16343","ZCTA5 16343","388","166",
"8600000US16344","ZCTA5 16344","560","110",
"8600000US16345","ZCTA5 16345","3415","93",
"8600000US16346","ZCTA5 16346","3542","236",
"8600000US16347","ZCTA5 16347","2384","263",
"8600000US16350","ZCTA5 16350","3009","292",
"8600000US16351","ZCTA5 16351","1581","141",
"8600000US16352","ZCTA5 16352","239","70",
"8600000US16353","ZCTA5 16353","2615","251",
"8600000US16354","ZCTA5 16354","11046","224",
"8600000US16360","ZCTA5 16360","1365","131",
"8600000US16361","ZCTA5 16361","103","45",
"8600000US16362","ZCTA5 16362","1264","153",
"8600000US16364","ZCTA5 16364","1335","212",
"8600000US16365","ZCTA5 16365","18124","240",
"8600000US16370","ZCTA5 16370","189","51",
"8600000US16371","ZCTA5 16371","3230","170",
"8600000US16372","ZCTA5 16372","430","83",
"8600000US16373","ZCTA5 16373","3298","222",
"8600000US16374","ZCTA5 16374","1843","156",
"8600000US16401","ZCTA5 16401","6706","187",
"8600000US16402","ZCTA5 16402","748","94",
"8600000US16403","ZCTA5 16403","6698","320",
"8600000US16404","ZCTA5 16404","3588","345",
"8600000US16405","ZCTA5 16405","811","145",
"8600000US16406","ZCTA5 16406","3486","208",
"8600000US16407","ZCTA5 16407","11035","203",
"8600000US16410","ZCTA5 16410","1664","136",
"8600000US16411","ZCTA5 16411","1547","215",
"8600000US16412","ZCTA5 16412","10574","367",
"8600000US16415","ZCTA5 16415","9269","400",
"8600000US16416","ZCTA5 16416","240","92",
"8600000US16417","ZCTA5 16417","8095","401",
"8600000US16420","ZCTA5 16420","670","101",
"8600000US16421","ZCTA5 16421","2574","329",
"8600000US16422","ZCTA5 16422","168","89",
"8600000US16423","ZCTA5 16423","4527","318",
"8600000US16424","ZCTA5 16424","4569","233",
"8600000US16426","ZCTA5 16426","4089","294",
"8600000US16427","ZCTA5 16427","234","88",
"8600000US16428","ZCTA5 16428","12627","271",
"8600000US16433","ZCTA5 16433","5285","298",
"8600000US16434","ZCTA5 16434","3072","285",
"8600000US16435","ZCTA5 16435","1904","170",
"8600000US16436","ZCTA5 16436","612","103",
"8600000US16438","ZCTA5 16438","8039","207",
"8600000US16440","ZCTA5 16440","948","95",
"8600000US16441","ZCTA5 16441","9724","522",
"8600000US16442","ZCTA5 16442","2941","164",
"8600000US16443","ZCTA5 16443","1276","204",
"8600000US16444","ZCTA5 16444","1407","221",
"8600000US16501","ZCTA5 16501","1920","290",
"8600000US16502","ZCTA5 16502","15675","744",
"8600000US16503","ZCTA5 16503","16476","769",
"8600000US16504","ZCTA5 16504","16417","740",
"8600000US16505","ZCTA5 16505","16617","698",
"8600000US16506","ZCTA5 16506","24337","622",
"8600000US16507","ZCTA5 16507","10213","859",
"8600000US16508","ZCTA5 16508","16764","645",
"8600000US16509","ZCTA5 16509","28051","1055",
"8600000US16510","ZCTA5 16510","25506","841",
"8600000US16511","ZCTA5 16511","12031","488",
"8600000US16546","ZCTA5 16546","1133","152",
"8600000US16563","ZCTA5 16563","1651","233",
"8600000US16601","ZCTA5 16601","33661","773",
"8600000US16602","ZCTA5 16602","29332","599",
"8600000US16611","ZCTA5 16611","2450","162",
"8600000US16613","ZCTA5 16613","1537","135",
"8600000US16616","ZCTA5 16616","115","37",
"8600000US16617","ZCTA5 16617","2736","286",
"8600000US16619","ZCTA5 16619","273","84",
"8600000US16620","ZCTA5 16620","302","67",
"8600000US16621","ZCTA5 16621","711","109",
"8600000US16622","ZCTA5 16622","187","45",
"8600000US16623","ZCTA5 16623","532","134",
"8600000US16624","ZCTA5 16624","223","54",
"8600000US16625","ZCTA5 16625","3846","261",
"8600000US16627","ZCTA5 16627","2340","210",
"8600000US16630","ZCTA5 16630","4559","241",
"8600000US16631","ZCTA5 16631","47","35",
"8600000US16633","ZCTA5 16633","169","127",
"8600000US16634","ZCTA5 16634","251","63",
"8600000US16635","ZCTA5 16635","11911","567",
"8600000US16636","ZCTA5 16636","728","100",
"8600000US16637","ZCTA5 16637","2516","362",
"8600000US16638","ZCTA5 16638","37","20",
"8600000US16639","ZCTA5 16639","1531","212",
"8600000US16640","ZCTA5 16640","883","155",
"8600000US16641","ZCTA5 16641","2503","172",
"8600000US16645","ZCTA5 16645","149","33",
"8600000US16646","ZCTA5 16646","2542","199",
"8600000US16647","ZCTA5 16647","665","88",
"8600000US16648","ZCTA5 16648","15488","407",
"8600000US16650","ZCTA5 16650","2073","202",
"8600000US16651","ZCTA5 16651","5977","179",
"8600000US16652","ZCTA5 16652","18412","337",
"8600000US16655","ZCTA5 16655","1487","152",
"8600000US16656","ZCTA5 16656","1331","141",
"8600000US16657","ZCTA5 16657","1345","115",
"8600000US16659","ZCTA5 16659","288","76",
"8600000US16661","ZCTA5 16661","909","141",
"8600000US16662","ZCTA5 16662","5926","253",
"8600000US16664","ZCTA5 16664","2046","161",
"8600000US16665","ZCTA5 16665","311","97",
"8600000US16666","ZCTA5 16666","2792","338",
"8600000US16667","ZCTA5 16667","1365","178",
"8600000US16668","ZCTA5 16668","3591","211",
"8600000US16669","ZCTA5 16669","2238","175",
"8600000US16670","ZCTA5 16670","45","16",
"8600000US16671","ZCTA5 16671","495","78",
"8600000US16672","ZCTA5 16672","242","86",
"8600000US16673","ZCTA5 16673","5293","252",
"8600000US16674","ZCTA5 16674","725","144",
"8600000US16677","ZCTA5 16677","314","238",
"8600000US16678","ZCTA5 16678","2800","174",
"8600000US16679","ZCTA5 16679","847","120",
"8600000US16680","ZCTA5 16680","432","106",
"8600000US16682","ZCTA5 16682","125","115",
"8600000US16683","ZCTA5 16683","377","55",
"8600000US16685","ZCTA5 16685","173","61",
"8600000US16686","ZCTA5 16686","13133","391",
"8600000US16689","ZCTA5 16689","435","75",
"8600000US16691","ZCTA5 16691","282","58",
"8600000US16692","ZCTA5 16692","702","89",
"8600000US16693","ZCTA5 16693","4376","228",
"8600000US16694","ZCTA5 16694","173","41",
"8600000US16695","ZCTA5 16695","1042","110",
"8600000US16699","ZCTA5 16699","1158","180",
"8600000US16701","ZCTA5 16701","17852","176",
"8600000US16720","ZCTA5 16720","1307","120",
"8600000US16724","ZCTA5 16724","86","28",
"8600000US16725","ZCTA5 16725","151","120",
"8600000US16726","ZCTA5 16726","518","124",
"8600000US16727","ZCTA5 16727","202","94",
"8600000US16728","ZCTA5 16728","47","18",
"8600000US16729","ZCTA5 16729","885","136",
"8600000US16730","ZCTA5 16730","64","38",
"8600000US16731","ZCTA5 16731","2796","207",
"8600000US16732","ZCTA5 16732","380","101",
"8600000US16733","ZCTA5 16733","256","94",
"8600000US16734","ZCTA5 16734","206","46",
"8600000US16735","ZCTA5 16735","6176","227",
"8600000US16738","ZCTA5 16738","2499","301",
"8600000US16740","ZCTA5 16740","1052","127",
"8600000US16743","ZCTA5 16743","4011","207",
"8600000US16744","ZCTA5 16744","332","136",
"8600000US16745","ZCTA5 16745","586","154",
"8600000US16746","ZCTA5 16746","1330","191",
"8600000US16748","ZCTA5 16748","2644","200",
"8600000US16749","ZCTA5 16749","4103","247",
"8600000US16750","ZCTA5 16750","391","80",
"8600000US16801","ZCTA5 16801","44282","1157",
"8600000US16802","ZCTA5 16802","11408","844",
"8600000US16803","ZCTA5 16803","24994","743",
"8600000US16820","ZCTA5 16820","1058","190",
"8600000US16821","ZCTA5 16821","189","174",
"8600000US16822","ZCTA5 16822","2147","190",
"8600000US16823","ZCTA5 16823","28798","448",
"8600000US16825","ZCTA5 16825","326","160",
"8600000US16826","ZCTA5 16826","562","184",
"8600000US16827","ZCTA5 16827","4316","327",
"8600000US16828","ZCTA5 16828","4732","411",
"8600000US16829","ZCTA5 16829","606","82",
"8600000US16830","ZCTA5 16830","13755","259",
"8600000US16832","ZCTA5 16832","735","249",
"8600000US16833","ZCTA5 16833","5409","242",
"8600000US16834","ZCTA5 16834","154","77",
"8600000US16835","ZCTA5 16835","184","52",
"8600000US16836","ZCTA5 16836","1159","109",
"8600000US16837","ZCTA5 16837","108","74",
"8600000US16838","ZCTA5 16838","1851","138",
"8600000US16839","ZCTA5 16839","637","146",
"8600000US16840","ZCTA5 16840","623","200",
"8600000US16841","ZCTA5 16841","5640","410",
"8600000US16843","ZCTA5 16843","410","191",
"8600000US16844","ZCTA5 16844","2962","157",
"8600000US16845","ZCTA5 16845","1072","173",
"8600000US16847","ZCTA5 16847","350","176",
"8600000US16848","ZCTA5 16848","357","130",
"8600000US16849","ZCTA5 16849","350","114",
"8600000US16851","ZCTA5 16851","923","437",
"8600000US16852","ZCTA5 16852","346","110",
"8600000US16853","ZCTA5 16853","183","88",
"8600000US16854","ZCTA5 16854","910","152",
"8600000US16855","ZCTA5 16855","277","159",
"8600000US16858","ZCTA5 16858","3890","382",
"8600000US16859","ZCTA5 16859","457","82",
"8600000US16860","ZCTA5 16860","466","184",
"8600000US16861","ZCTA5 16861","256","56",
"8600000US16863","ZCTA5 16863","707","165",
"8600000US16865","ZCTA5 16865","2215","452",
"8600000US16866","ZCTA5 16866","10110","381",
"8600000US16868","ZCTA5 16868","394","323",
"8600000US16870","ZCTA5 16870","6699","346",
"8600000US16871","ZCTA5 16871","28","12",
"8600000US16872","ZCTA5 16872","1285","184",
"8600000US16874","ZCTA5 16874","1582","168",
"8600000US16875","ZCTA5 16875","4261","440",
"8600000US16876","ZCTA5 16876","333","76",
"8600000US16877","ZCTA5 16877","1645","150",
"8600000US16878","ZCTA5 16878","1877","251",
"8600000US16879","ZCTA5 16879","306","124",
"8600000US16881","ZCTA5 16881","2125","248",
"8600000US16882","ZCTA5 16882","422","117",
"8600000US16901","ZCTA5 16901","10323","187",
"8600000US16911","ZCTA5 16911","469","117",
"8600000US16912","ZCTA5 16912","1830","197",
"8600000US16914","ZCTA5 16914","2104","210",
"8600000US16915","ZCTA5 16915","5985","291",
"8600000US16917","ZCTA5 16917","1323","154",
"8600000US16920","ZCTA5 16920","2089","130",
"8600000US16921","ZCTA5 16921","587","127",
"8600000US16922","ZCTA5 16922","1959","140",
"8600000US16923","ZCTA5 16923","1606","148",
"8600000US16925","ZCTA5 16925","3266","258",
"8600000US16926","ZCTA5 16926","869","123",
"8600000US16927","ZCTA5 16927","689","79",
"8600000US16928","ZCTA5 16928","1320","112",
"8600000US16929","ZCTA5 16929","2438","179",
"8600000US16930","ZCTA5 16930","1317","145",
"8600000US16932","ZCTA5 16932","780","131",
"8600000US16933","ZCTA5 16933","7091","270",
"8600000US16935","ZCTA5 16935","1400","162",
"8600000US16936","ZCTA5 16936","1992","184",
"8600000US16937","ZCTA5 16937","272","68",
"8600000US16938","ZCTA5 16938","754","104",
"8600000US16939","ZCTA5 16939","449","152",
"8600000US16940","ZCTA5 16940","350","80",
"8600000US16941","ZCTA5 16941","100","40",
"8600000US16942","ZCTA5 16942","801","130",
"8600000US16943","ZCTA5 16943","446","68",
"8600000US16946","ZCTA5 16946","2397","171",
"8600000US16947","ZCTA5 16947","5339","320",
"8600000US16948","ZCTA5 16948","1629","155",
"8600000US16950","ZCTA5 16950","3466","182",
"8600000US17002","ZCTA5 17002","692","139",
"8600000US17003","ZCTA5 17003","11510","403",
"8600000US17004","ZCTA5 17004","4769","223",
"8600000US17005","ZCTA5 17005","377","87",
"8600000US17006","ZCTA5 17006","1105","114",
"8600000US17007","ZCTA5 17007","5787","598",
"8600000US17009","ZCTA5 17009","2018","220",
"8600000US17010","ZCTA5 17010","115","183",
"8600000US17011","ZCTA5 17011","34996","764",
"8600000US17013","ZCTA5 17013","35116","643",
"8600000US17015","ZCTA5 17015","21374","979",
"8600000US17016","ZCTA5 17016","616","181",
"8600000US17017","ZCTA5 17017","1665","215",
"8600000US17018","ZCTA5 17018","4475","401",
"8600000US17019","ZCTA5 17019","18249","550",
"8600000US17020","ZCTA5 17020","9091","349",
"8600000US17021","ZCTA5 17021","956","110",
"8600000US17022","ZCTA5 17022","29395","862",
"8600000US17023","ZCTA5 17023","3726","266",
"8600000US17024","ZCTA5 17024","1830","164",
"8600000US17025","ZCTA5 17025","17314","608",
"8600000US17026","ZCTA5 17026","3924","424",
"8600000US17027","ZCTA5 17027","2250","303",
"8600000US17028","ZCTA5 17028","3460","369",
"8600000US17029","ZCTA5 17029","459","205",
"8600000US17030","ZCTA5 17030","899","126",
"8600000US17032","ZCTA5 17032","8331","276",
"8600000US17033","ZCTA5 17033","17649","759",
"8600000US17034","ZCTA5 17034","2249","236",
"8600000US17035","ZCTA5 17035","824","124",
"8600000US17036","ZCTA5 17036","21792","893",
"8600000US17037","ZCTA5 17037","966","174",
"8600000US17038","ZCTA5 17038","8650","529",
"8600000US17039","ZCTA5 17039","21","32",
"8600000US17040","ZCTA5 17040","2388","183",
"8600000US17041","ZCTA5 17041","133","125",
"8600000US17042","ZCTA5 17042","36829","644",
"8600000US17043","ZCTA5 17043","5825","291",
"8600000US17044","ZCTA5 17044","21077","548",
"8600000US17045","ZCTA5 17045","3107","221",
"8600000US17046","ZCTA5 17046","31040","711",
"8600000US17047","ZCTA5 17047","2869","211",
"8600000US17048","ZCTA5 17048","3966","277",
"8600000US17049","ZCTA5 17049","3302","249",
"8600000US17050","ZCTA5 17050","34994","619",
"8600000US17051","ZCTA5 17051","4655","243",
"8600000US17052","ZCTA5 17052","1436","152",
"8600000US17053","ZCTA5 17053","4881","204",
"8600000US17055","ZCTA5 17055","35537","639",
"8600000US17056","ZCTA5 17056","75","54",
"8600000US17057","ZCTA5 17057","22091","329",
"8600000US17058","ZCTA5 17058","1908","200",
"8600000US17059","ZCTA5 17059","7904","349",
"8600000US17060","ZCTA5 17060","1251","147",
"8600000US17061","ZCTA5 17061","6931","222",
"8600000US17062","ZCTA5 17062","3995","217",
"8600000US17063","ZCTA5 17063","3334","176",
"8600000US17064","ZCTA5 17064","523","157",
"8600000US17065","ZCTA5 17065","4162","583",
"8600000US17066","ZCTA5 17066","5380","401",
"8600000US17067","ZCTA5 17067","14195","498",
"8600000US17068","ZCTA5 17068","4506","304",
"8600000US17069","ZCTA5 17069","111","41",
