"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"8600000US01230","ZCTA5 01230","8148","389",
"8600000US01235","ZCTA5 01235","2904","212",
"8600000US01236","ZCTA5 01236","1574","345",
"8600000US01237","ZCTA5 01237","2735","257",
"8600000US01238","ZCTA5 01238","6245","98",
"8600000US01240","ZCTA5 01240","4823","121",
"8600000US01242","ZCTA5 01242","192","104",
"8600000US01243","ZCTA5 01243","383","89",
"8600000US01244","ZCTA5 01244","149","73",
"8600000US01245","ZCTA5 01245","807","140",
"8600000US01247","ZCTA5 01247","15859","148",
"8600000US01253","ZCTA5 01253","683","113",
"8600000US01254","ZCTA5 01254","1043","121",
"8600000US01255","ZCTA5 01255","896","103",
"8600000US01256","ZCTA5 01256","703","97",
"8600000US01257","ZCTA5 01257","2140","184",
"8600000US01258","ZCTA5 01258","334","84",
"8600000US01259","ZCTA5 01259","540","104",
"8600000US01260","ZCTA5 01260","246","164",
"8600000US01262","ZCTA5 01262","1337","250",
"8600000US01264","ZCTA5 01264","156","50",
"8600000US01266","ZCTA5 01266","1491","140",
"8600000US01267","ZCTA5 01267","7906","83",
"8600000US01270","ZCTA5 01270","766","105",
"8600000US01301","ZCTA5 01301","17731","49",
"8600000US01330","ZCTA5 01330","1596","147",
"8600000US01331","ZCTA5 01331","13264","126",
"8600000US01337","ZCTA5 01337","2576","161",
"8600000US01338","ZCTA5 01338","209","76",
"8600000US01339","ZCTA5 01339","1514","180",
"8600000US01340","ZCTA5 01340","1686","147",
"8600000US01341","ZCTA5 01341","1583","143",
"8600000US01342","ZCTA5 01342","1577","311",
"8600000US01343","ZCTA5 01343","72","36",
"8600000US01344","ZCTA5 01344","1557","111",
"8600000US01346","ZCTA5 01346","466","80",
"8600000US01347","ZCTA5 01347","128","84",
"8600000US01349","ZCTA5 01349","888","183",
"8600000US01350","ZCTA5 01350","118","32",
"8600000US01351","ZCTA5 01351","2167","257",
"8600000US01354","ZCTA5 01354","1573","162",
"8600000US01355","ZCTA5 01355","981","125",
"8600000US01360","ZCTA5 01360","3031","20",
"8600000US01364","ZCTA5 01364","7932","42",
"8600000US01366","ZCTA5 01366","1355","200",
"8600000US01367","ZCTA5 01367","569","108",
"8600000US01368","ZCTA5 01368","1230","185",
"8600000US01370","ZCTA5 01370","4143","254",
"8600000US01373","ZCTA5 01373","4406","386",
"8600000US01375","ZCTA5 01375","3683","26",
"8600000US01376","ZCTA5 01376","5511","268",
"8600000US01378","ZCTA5 01378","690","81",
"8600000US01379","ZCTA5 01379","873","133",
"8600000US01420","ZCTA5 01420","40419","42",
"8600000US01430","ZCTA5 01430","6133","19",
"8600000US01431","ZCTA5 01431","3147","16",
"8600000US01432","ZCTA5 01432","7337","309",
"8600000US01434","ZCTA5 01434","1656","343",
"8600000US01436","ZCTA5 01436","3931","496",
"8600000US01438","ZCTA5 01438","464","305",
"8600000US01440","ZCTA5 01440","20293","38",
"8600000US01450","ZCTA5 01450","10997","22",
"8600000US01451","ZCTA5 01451","4841","309",
"8600000US01452","ZCTA5 01452","4452","33",
"8600000US01453","ZCTA5 01453","40978","44",
"8600000US01460","ZCTA5 01460","9157","20",
"8600000US01462","ZCTA5 01462","10797","23",
"8600000US01463","ZCTA5 01463","11782","27",
"8600000US01464","ZCTA5 01464","7404","17",
"8600000US01467","ZCTA5 01467","440","256",
"8600000US01468","ZCTA5 01468","3682","451",
"8600000US01469","ZCTA5 01469","7328","309",
"8600000US01473","ZCTA5 01473","7361","17",
"8600000US01474","ZCTA5 01474","1855","307",
"8600000US01475","ZCTA5 01475","10466","27",
"8600000US01501","ZCTA5 01501","16136","79",
"8600000US01503","ZCTA5 01503","2917","15",
"8600000US01504","ZCTA5 01504","9055","23",
"8600000US01505","ZCTA5 01505","4399","20",
"8600000US01506","ZCTA5 01506","3396","21",
"8600000US01507","ZCTA5 01507","13126","26",
"8600000US01510","ZCTA5 01510","13675","22",
"8600000US01515","ZCTA5 01515","2263","148",
"8600000US01516","ZCTA5 01516","8624","41",
"8600000US01518","ZCTA5 01518","2418","442",
"8600000US01519","ZCTA5 01519","6573","512",
"8600000US01520","ZCTA5 01520","14724","293",
"8600000US01521","ZCTA5 01521","2491","16",
"8600000US01522","ZCTA5 01522","3038","286",
"8600000US01523","ZCTA5 01523","7847","151",
"8600000US01524","ZCTA5 01524","7103","383",
"8600000US01525","ZCTA5 01525","152","107",
"8600000US01527","ZCTA5 01527","13350","23",
"8600000US01529","ZCTA5 01529","3208","25",
"8600000US01531","ZCTA5 01531","1109","123",
"8600000US01532","ZCTA5 01532","14644","50",
"8600000US01534","ZCTA5 01534","6303","570",
"8600000US01535","ZCTA5 01535","4715","22",
"8600000US01536","ZCTA5 01536","7138","573",
"8600000US01537","ZCTA5 01537","2392","482",
"8600000US01540","ZCTA5 01540","11219","478",
"8600000US01541","ZCTA5 01541","3432","17",
"8600000US01542","ZCTA5 01542","1747","407",
"8600000US01543","ZCTA5 01543","8188","32",
"8600000US01545","ZCTA5 01545","35818","226",
"8600000US01550","ZCTA5 01550","16775","27",
"8600000US01560","ZCTA5 01560","4565","326",
"8600000US01561","ZCTA5 01561","155","145",
"8600000US01562","ZCTA5 01562","11746","21",
"8600000US01564","ZCTA5 01564","7870","33",
"8600000US01566","ZCTA5 01566","6945","443",
"8600000US01568","ZCTA5 01568","7453","138",
"8600000US01569","ZCTA5 01569","13703","124",
"8600000US01570","ZCTA5 01570","16806","23",
"8600000US01571","ZCTA5 01571","11633","23",
"8600000US01581","ZCTA5 01581","18481","32",
"8600000US01583","ZCTA5 01583","7687","78",
"8600000US01585","ZCTA5 01585","4705","396",
"8600000US01588","ZCTA5 01588","9569","586",
"8600000US01590","ZCTA5 01590","9014","76",
"8600000US01602","ZCTA5 01602","24228","1126",
